"ANSWER","CATEGORY","CORRECTS","DIFFICULTY","ID","NEGS","RATING","SCORE","SIZE"
"french","15","0","4","2638","0","790.0","120.0","2"
"don quixote de la mancha","15","0","4","2639","0","790.0","120.0","2"
"charles pierre baudelaire","15","0","4","2640","0","790.0","120.0","2"
"""song of myself""","15","0","4","2641","0","790.0","120.0","2"
"gabriel garcia marquez","15","0","4","2642","0","790.0","120.0","2"
"crime and punishment","15","0","4","2643","0","790.0","120.0","2"
"to his coy mistress","15","0","4","2644","0","790.0","120.0","2"
"robert lee frost","15","0","4","2645","0","790.0","120.0","2"
"dante alighieri","15","0","4","2646","0","790.0","120.0","2"
"in search of lost time","15","0","4","2647","0","790.0","120.0","2"
"edward estlin cummings","15","0","4","2648","0","790.0","120.0","2"
"red","15","0","4","2649","0","790.0","120.0","2"
"publius vergilius maro","15","0","4","2650","0","790.0","120.0","2"
"margaret atwood","15","0","4","2651","0","790.0","120.0","2"
"uncle tom's cabin;","15","0","4","2652","0","790.0","120.0","2"
"""to his coy mistress""","15","0","4","2653","0","790.0","120.0","2"
"the red and the black","15","0","4","2654","0","790.0","120.0","2"
"allen ginsberg","15","0","4","2655","0","790.0","120.0","2"
"leo tolstoy","15","0","4","2656","0","790.0","120.0","2"
"gunter grass","15","0","4","2657","0","790.0","120.0","2"
"the lottery","15","0","4","2658","0","790.0","120.0","2"
"john maxwell coetzee","15","0","4","2659","0","790.0","120.0","2"
"hedda gabler","15","0","4","2660","0","790.0","120.0","2"
"h","15","0","4","2661","0","790.0","120.0","2"
"kenzaburo oe","15","0","4","2662","0","790.0","120.0","2"
"the beat generation","15","0","4","2663","0","790.0","120.0","2"
"world war i","15","0","4","2664","0","790.0","120.0","2"
"as you like it","15","0","4","2665","0","790.0","120.0","2"
"the song of roland","15","0","4","2666","0","790.0","120.0","2"
"margaret eleanor atwood","15","0","4","2667","0","790.0","120.0","2"
"vanity fair","15","0","4","2668","0","790.0","120.0","2"
"isabel allende llona","15","0","4","2669","0","790.0","120.0","2"
"twelfth night,","15","0","4","2670","0","790.0","120.0","2"
"death in venice","15","0","4","2671","0","790.0","120.0","2"
"long day's journey into night","15","0","4","2672","0","790.0","120.0","2"
"herman melville","15","0","4","2673","0","790.0","120.0","2"
"percy bysshe shelley","15","0","4","2674","0","790.0","120.0","2"
"twenty love poems and a song of despair","15","0","4","2675","0","790.0","120.0","2"
"plato","15","0","4","2676","0","790.0","120.0","2"
"one thousand and one nights","15","0","4","2677","0","790.0","120.0","2"
"japan","16","0","4","2678","0","785.0","160.0","3"
"batman","16","0","4","2679","0","790.0","120.0","2"
"france","16","0","4","2680","0","790.0","120.0","2"
"mad men","16","0","4","2681","0","790.0","120.0","2"
"2001: a space odyssey","16","0","4","2682","0","790.0","120.0","2"
"yukio mishima","16","0","4","2683","0","795.0","80.0","1"
"portugal","16","0","4","2684","0","795.0","80.0","1"
"six","16","0","4","2685","0","795.0","80.0","1"
"derrick martell rose","16","0","4","2686","0","795.0","80.0","1"
"philadelphia","16","0","4","2687","0","795.0","80.0","1"
"federative republic of brazil","16","0","4","2688","0","795.0","80.0","1"
"mexico","16","0","4","2689","0","795.0","80.0","1"
"halo","16","0","4","2690","0","795.0","80.0","1"
"monopoly","16","0","4","2691","0","795.0","80.0","1"
"adolf hitler","16","0","4","2692","0","795.0","80.0","1"
"detroit tigers","16","0","4","2693","0","795.0","80.0","1"
"table tennis","16","0","4","2694","0","795.0","80.0","1"
"paul","16","0","4","2695","0","795.0","80.0","1"
"avatar","16","0","4","2696","0","795.0","80.0","1"
"casablanca","16","0","4","2697","0","795.0","80.0","1"
"eminem","16","0","4","2698","0","795.0","80.0","1"
"missouri","16","0","4","2699","0","795.0","80.0","1"
"the beach boys","16","0","4","2700","0","795.0","80.0","1"
"akira kurosawa","16","0","4","2701","0","795.0","80.0","1"
"katy perry","16","0","4","2702","0","795.0","80.0","1"
"the beatles","16","0","4","2703","0","795.0","80.0","1"
"chicago","16","0","4","2704","0","795.0","80.0","1"
"adrian monk","16","0","4","2705","0","795.0","80.0","1"
"roger federer","16","0","4","2706","0","795.0","80.0","1"
"chess","16","0","4","2707","0","795.0","80.0","1"
"canada","16","0","4","2708","0","795.0","80.0","1"
"rome","16","0","4","2709","0","795.0","80.0","1"
"martin","16","0","4","2710","0","795.0","80.0","1"
"parks and recreation","16","0","4","2711","0","795.0","80.0","1"
"the beastie boys","16","0","4","2712","0","795.0","80.0","1"
"united kingdom","16","0","4","2713","0","795.0","80.0","1"
"the united states of america","16","0","4","2714","0","795.0","80.0","1"
"iron man","16","0","4","2715","0","795.0","80.0","1"
"radiohead","16","0","4","2716","0","795.0","80.0","1"
"how i met your mother","16","0","4","2717","0","795.0","80.0","1"
"east germany","16","0","4","2718","0","795.0","80.0","1"
"citizen kane","16","0","4","2719","0","795.0","80.0","1"
"castle","16","0","4","2720","0","795.0","80.0","1"
"harry s. truman","16","0","4","2721","0","795.0","80.0","1"
"education","16","0","4","2722","0","795.0","80.0","1"
"british broadcasting corporation","16","0","4","2723","0","795.0","80.0","1"
"brooklyn nine-nine","16","0","4","2724","0","795.0","80.0","1"
"orson welles","16","0","4","2725","0","795.0","80.0","1"
"the seventh seal","16","0","4","2726","0","795.0","80.0","1"
"whip","16","0","4","2727","0","795.0","80.0","1"
"dr. strangelove","16","0","4","2728","0","795.0","80.0","1"
"ferris bueller's day off","16","0","4","2729","0","795.0","80.0","1"
"chromatography","17","0","4","2730","0","745.0","480.0","11"
"ethers","17","0","4","2731","0","760.0","360.0","8"
"entropy","17","0","4","2732","0","765.0","320.0","7"
"pressure","17","0","4","2733","0","770.0","280.0","6"
"leonhard euler","17","0","4","2734","0","770.0","280.0","6"
"two","17","0","4","2735","0","770.0","280.0","6"
"diffusion","17","0","4","2736","0","775.0","240.0","5"
"electrons","17","0","4","2737","0","775.0","240.0","5"
"glycolysis","17","0","4","2738","0","775.0","240.0","5"
"speed of light","17","0","4","2739","0","775.0","240.0","5"
"x chromosome","17","0","4","2740","0","775.0","240.0","5"
"distillation","17","0","4","2741","0","775.0","240.0","5"
"angular momentum","17","0","4","2742","0","775.0","240.0","5"
"drosophila melanogaster","17","0","4","2743","0","775.0","240.0","5"
"polymers","17","0","4","2744","0","775.0","240.0","5"
"three","17","0","4","2745","0","775.0","240.0","5"
"water","17","0","4","2746","0","780.0","200.0","4"
"electronegativity","17","0","4","2747","0","780.0","200.0","4"
"fungi","17","0","4","2748","0","780.0","200.0","4"
"liver","17","0","4","2749","0","780.0","200.0","4"
"vectors","17","0","4","2750","0","780.0","200.0","4"
"quarks","17","0","4","2751","0","780.0","200.0","4"
"benzene","17","0","4","2752","0","780.0","200.0","4"
"amino acids","17","0","4","2753","0","780.0","200.0","4"
"neurons","17","0","4","2754","0","780.0","200.0","4"
"ferromagnetism","17","0","4","2755","0","780.0","200.0","4"
"torque","17","0","4","2756","0","780.0","200.0","4"
"gravity","17","0","4","2757","0","780.0","200.0","4"
"potential energy","17","0","4","2758","0","780.0","200.0","4"
"quartz","17","0","4","2759","0","780.0","200.0","4"
"resistance","17","0","4","2760","0","780.0","200.0","4"
"gibbs free energy","17","0","4","2761","0","780.0","200.0","4"
"capacitance","17","0","4","2762","0","780.0","200.0","4"
"mass","17","0","4","2763","0","780.0","200.0","4"
"glaciers","17","0","4","2764","0","780.0","200.0","4"
"power","17","0","4","2765","0","780.0","200.0","4"
"nernst equation","17","0","4","2766","0","780.0","200.0","4"
"recursion","17","0","4","2767","0","780.0","200.0","4"
"kinetic energy","17","0","4","2768","0","780.0","200.0","4"
"velocity","17","0","4","2769","0","780.0","200.0","4"
"pierre de fermat","17","0","4","2770","0","780.0","200.0","4"
"ozone","17","0","4","2771","0","780.0","200.0","4"
"golgi apparatus","17","0","4","2772","0","780.0","200.0","4"
"hall effect","17","0","4","2773","0","785.0","160.0","3"
"sir isaac newton","17","0","4","2774","0","785.0","160.0","3"
"mitochondria","17","0","4","2775","0","785.0","160.0","3"
"photosynthesis","17","0","4","2776","0","785.0","160.0","3"
"index of refraction","17","0","4","2777","0","785.0","160.0","3"
"electrical resistance","17","0","4","2778","0","785.0","160.0","3"
"titration","17","0","4","2779","0","785.0","160.0","3"
"oxygen","17","0","4","2780","0","785.0","160.0","3"
"sodium","17","0","4","2781","0","785.0","160.0","3"
"enzymes","17","0","4","2782","0","785.0","160.0","3"
"second law of thermodynamics","17","0","4","2783","0","785.0","160.0","3"
"c++","17","0","4","2784","0","785.0","160.0","3"
"electric current","17","0","4","2785","0","785.0","160.0","3"
"waves","17","0","4","2786","0","785.0","160.0","3"
"dna","17","0","4","2787","0","785.0","160.0","3"
"oxidation","17","0","4","2788","0","785.0","160.0","3"
"crystals","17","0","4","2789","0","785.0","160.0","3"
"friction","17","0","4","2790","0","785.0","160.0","3"
"linear momentum","17","0","4","2791","0","785.0","160.0","3"
"boron","17","0","4","2792","0","785.0","160.0","3"
"angiosperms","17","0","4","2793","0","785.0","160.0","3"
"strong nuclear force","17","0","4","2794","0","785.0","160.0","3"
"black holes","17","0","4","2795","0","785.0","160.0","3"
"ammonia","17","0","4","2796","0","785.0","160.0","3"
"hooke's law","17","0","4","2797","0","785.0","160.0","3"
"electric field","17","0","4","2798","0","785.0","160.0","3"
"doppler effect","17","0","4","2799","0","785.0","160.0","3"
"sulfuric acid","17","0","4","2800","0","785.0","160.0","3"
"temperature","17","0","4","2801","0","785.0","160.0","3"
"semiconductors","17","0","4","2802","0","785.0","160.0","3"
"carboxylic acids","17","0","4","2803","0","785.0","160.0","3"
"superconductors","17","0","4","2804","0","785.0","160.0","3"
"antibodies","17","0","4","2805","0","785.0","160.0","3"
"determinant","17","0","4","2806","0","785.0","160.0","3"
"nuclear fusion","17","0","4","2807","0","785.0","160.0","3"
"polynomials","17","0","4","2808","0","785.0","160.0","3"
"diffraction","17","0","4","2809","0","785.0","160.0","3"
"isaac newton","17","0","4","2810","0","785.0","160.0","3"
"cystic fibrosis","17","0","4","2811","0","785.0","160.0","3"
"halogens","17","0","4","2812","0","785.0","160.0","3"
"silicon","17","0","4","2813","0","785.0","160.0","3"
"carbon dioxide","17","0","4","2814","0","785.0","160.0","3"
"protons","17","0","4","2815","0","785.0","160.0","3"
"pi","17","0","4","2816","0","785.0","160.0","3"
"kidneys","17","0","4","2817","0","785.0","160.0","3"
"electric charge","17","0","4","2818","0","785.0","160.0","3"
"ideal gases","17","0","4","2819","0","785.0","160.0","3"
"neutrons","17","0","4","2820","0","785.0","160.0","3"
"endoplasmic reticulum","17","0","4","2821","0","785.0","160.0","3"
"limestone","17","0","4","2822","0","785.0","160.0","3"
"chromosomes","17","0","4","2823","0","785.0","160.0","3"
"eight","17","0","4","2824","0","785.0","160.0","3"
"time","17","0","4","2825","0","785.0","160.0","3"
"phase transitions","17","0","4","2826","0","785.0","160.0","3"
"real numbers","17","0","4","2827","0","785.0","160.0","3"
"hydrochloric acid","17","0","4","2828","0","785.0","160.0","3"
"actin","17","0","4","2829","0","785.0","160.0","3"
"beta","17","0","4","2830","0","785.0","160.0","3"
"integration","17","0","4","2831","0","785.0","160.0","3"
"java","17","0","4","2832","0","785.0","160.0","3"
"buffers","17","0","4","2833","0","785.0","160.0","3"
"neutron stars","17","0","4","2834","0","785.0","160.0","3"
"trees","17","0","4","2835","0","790.0","120.0","2"
"cell membrane","17","0","4","2836","0","790.0","120.0","2"
"spin angular momentum","17","0","4","2837","0","790.0","120.0","2"
"collagen","17","0","4","2838","0","790.0","120.0","2"
"human immunodeficiency virus","17","0","4","2839","0","790.0","120.0","2"
"zinc","17","0","4","2840","0","790.0","120.0","2"
"orion","17","0","4","2841","0","790.0","120.0","2"
"esters","17","0","4","2842","0","790.0","120.0","2"
"ribosomes","17","0","4","2843","0","790.0","120.0","2"
"p","17","0","4","2844","0","790.0","120.0","2"
"amines","17","0","4","2845","0","790.0","120.0","2"
"atp","17","0","4","2846","0","790.0","120.0","2"
"aluminum","17","0","4","2847","0","790.0","120.0","2"
"bernoulli's principle","17","0","4","2848","0","790.0","120.0","2"
"cancer","17","0","4","2849","0","790.0","120.0","2"
"hydrogen","17","0","4","2850","0","790.0","120.0","2"
"acids","17","0","4","2851","0","790.0","120.0","2"
"reflection","17","0","4","2852","0","790.0","120.0","2"
"ionosphere","17","0","4","2853","0","790.0","120.0","2"
"influenza","17","0","4","2854","0","790.0","120.0","2"
"nickel","17","0","4","2855","0","790.0","120.0","2"
"van der waals equation","17","0","4","2856","0","790.0","120.0","2"
"cerebellum","17","0","4","2857","0","790.0","120.0","2"
"sulfur","17","0","4","2858","0","790.0","120.0","2"
"pendulums","17","0","4","2859","0","790.0","120.0","2"
"noble gases","17","0","4","2860","0","790.0","120.0","2"
"clouds","17","0","4","2861","0","790.0","120.0","2"
"xylem","17","0","4","2862","0","790.0","120.0","2"
"heart","17","0","4","2863","0","790.0","120.0","2"
"supernovae","17","0","4","2864","0","790.0","120.0","2"
"edgeworth-kuiper belt","17","0","4","2865","0","790.0","120.0","2"
"earthquakes","17","0","4","2866","0","790.0","120.0","2"
"photoelectric effect","17","0","4","2867","0","790.0","120.0","2"
"alan turing","17","0","4","2868","0","790.0","120.0","2"
"sunspots","17","0","4","2869","0","790.0","120.0","2"
"free radicals","17","0","4","2870","0","790.0","120.0","2"
"transcription","17","0","4","2871","0","790.0","120.0","2"
"neutrinos","17","0","4","2872","0","790.0","120.0","2"
"e","17","0","4","2873","0","790.0","120.0","2"
"double bonds","17","0","4","2874","0","790.0","120.0","2"
"volume","17","0","4","2875","0","790.0","120.0","2"
"resonance","17","0","4","2876","0","790.0","120.0","2"
"carbon","17","0","4","2877","0","790.0","120.0","2"
"rna","17","0","4","2878","0","790.0","120.0","2"
"john dalton","17","0","4","2879","0","790.0","120.0","2"
"auxins","17","0","4","2880","0","790.0","120.0","2"
"complex numbers","17","0","4","2881","0","790.0","120.0","2"
"meiosis","17","0","4","2882","0","790.0","120.0","2"
"polymerase chain reaction","17","0","4","2883","0","790.0","120.0","2"
"spheres","17","0","4","2884","0","790.0","120.0","2"
"brownian motion","17","0","4","2885","0","790.0","120.0","2"
"higgs boson","17","0","4","2886","0","790.0","120.0","2"
"precession","17","0","4","2887","0","790.0","120.0","2"
"volcanoes","17","0","4","2888","0","790.0","120.0","2"
"zero","17","0","4","2889","0","790.0","120.0","2"
"lakes","17","0","4","2890","0","790.0","120.0","2"
"rotation","17","0","4","2891","0","790.0","120.0","2"
"carrying capacity","17","0","4","2892","0","790.0","120.0","2"
"hemoglobin","17","0","4","2893","0","790.0","120.0","2"
"lysosomes","17","0","4","2894","0","790.0","120.0","2"
"chloroplasts","17","0","4","2895","0","790.0","120.0","2"
"chaos","17","0","4","2896","0","790.0","120.0","2"
"atomic nucleus","17","0","4","2897","0","790.0","120.0","2"
"lithium","17","0","4","2898","0","790.0","120.0","2"
"hydrogen bonds","17","0","4","2899","0","790.0","120.0","2"
"avogadro's number","17","0","4","2900","0","790.0","120.0","2"
"porifera","17","0","4","2901","0","790.0","120.0","2"
"gold","17","0","4","2902","0","790.0","120.0","2"
"seafloor spreading","17","0","4","2903","0","790.0","120.0","2"
"fibonacci sequence","17","0","4","2904","0","790.0","120.0","2"
"triple point","17","0","4","2905","0","790.0","120.0","2"
"one","17","0","4","2906","0","790.0","120.0","2"
"cnidaria","17","0","4","2907","0","790.0","120.0","2"
"enthalpy","17","0","4","2908","0","790.0","120.0","2"
"dark matter","17","0","4","2909","0","790.0","120.0","2"
"electrolysis","17","0","4","2910","0","790.0","120.0","2"
"red","17","0","4","2911","0","790.0","120.0","2"
"irrational numbers","17","0","4","2912","0","790.0","120.0","2"
"helium","17","0","4","2913","0","790.0","120.0","2"
"gibberellins","17","0","4","2914","0","790.0","120.0","2"
"equilibrium","17","0","4","2915","0","790.0","120.0","2"
"equilibrium constant","17","0","4","2916","0","790.0","120.0","2"
"jupiter","17","0","4","2917","0","790.0","120.0","2"
